city,state,locality,property_type,total_sqft,bhk,bath,balcony,floor,age_years,furnishing,facing,price,price_per_sqft
Kochi,Kerala,Maradu,Apartment,3500,6,6,1,17,0,Semi-Furnished,North,197.51,5484.0
Kochi,Kerala,Thrissur Road,Apartment,2550,5,5,2,1,15,Semi-Furnished,South,129.75,6025.0
Kochi,Kerala,Maradu,Apartment,1950,4,4,2,15,15,Unfurnished,North-East,74.44,4838.0
Kochi,Kerala,Edapally,Apartment,1200,2,2,1,9,5,Fully Furnished,North-West,78.85,6101.0
Kochi,Kerala,Thrippunithura,Apartment,1900,3,3,0,23,2,Semi-Furnished,West,149.25,7251.0
Kochi,Kerala,Vytila,Independent House,1000,2,2,1,20,5,Semi-Furnished,South,74.66,6847.0
Kochi,Kerala,Edapally,Builder Floor,1700,3,3,2,8,1,Unfurnished,West,99.33,5870.0
Kochi,Kerala,Kakkanad,Apartment,1900,3,4,2,21,10,Semi-Furnished,South,119.21,6344.0
Kochi,Kerala,Edapally,Apartment,1550,3,3,0,10,2,Unfurnished,South,105.48,6774.0
Kochi,Kerala,Kakkanad,Villa,2900,4,4,2,8,5,Unfurnished,South,120.22,4408.0
Kochi,Kerala,Thrissur Road,Villa,4050,4,5,3,14,0,Unfurnished,North-West,304.17,6841.0
Kochi,Kerala,Edapally,Apartment,1600,3,3,1,18,0,Semi-Furnished,North-East,93.56,4950.0
Kochi,Kerala,Thrippunithura,Apartment,2750,5,5,0,16,10,Fully Furnished,South,181.27,6467.0
Kochi,Kerala,Edapally,Apartment,2250,4,4,0,3,0,Semi-Furnished,North,174.24,6956.0
Kochi,Kerala,Cheranalloor,Apartment,1850,3,3,1,14,0,Semi-Furnished,South,157.52,7622.0
Kochi,Kerala,Vytila,Apartment,3500,6,6,3,16,5,Unfurnished,North-West,211.19,6552.0
Kochi,Kerala,Thrissur Road,Apartment,2950,5,6,2,0,5,Fully Furnished,East,183.17,5878.0
Kochi,Kerala,Vytila,Independent House,3000,5,6,2,18,5,Fully Furnished,West,204.88,5929.0
Kochi,Kerala,Palakkad Road,Studio,350,1,1,3,17,2,Unfurnished,North,26.17,6862.0
Kochi,Kerala,Palakkad Road,Apartment,2400,4,4,0,4,1,Semi-Furnished,West,171.5,6970.0
Kochi,Kerala,Thrippunithura,Builder Floor,1900,3,3,3,14,15,Semi-Furnished,West,93.29,5425.0
Kochi,Kerala,Cheranalloor,Apartment,2000,4,4,1,22,2,Fully Furnished,East,128.05,5047.0
Kochi,Kerala,Palakkad Road,Independent House,2450,4,4,3,22,5,Fully Furnished,North,205.08,6935.0
Kochi,Kerala,Thrissur Road,Villa,3600,5,5,1,17,0,Fully Furnished,North-West,266.75,5755.0
Kochi,Kerala,Kakkanad,Villa,2400,4,4,2,19,2,Semi-Furnished,North,128.33,5164.0
Kochi,Kerala,Thrissur Road,Apartment,2100,4,5,1,23,0,Fully Furnished,West,180.89,7215.0
Kochi,Kerala,Edapally,Independent House,2450,4,5,1,21,1,Semi-Furnished,West,134.88,5003.0
Kochi,Kerala,Edapally,Builder Floor,1200,2,2,1,24,5,Fully Furnished,North-East,76.38,5509.0
Kochi,Kerala,Cheranalloor,Apartment,1600,3,3,1,13,10,Unfurnished,West,62.42,4328.0
Kochi,Kerala,Kakkanad,Independent House,3100,6,6,1,18,1,Fully Furnished,South,163.05,4322.0
Kochi,Kerala,Kakkanad,Independent House,1500,3,3,2,9,1,Fully Furnished,North-East,90.5,4818.0
Kochi,Kerala,Palakkad Road,Apartment,1650,3,3,0,17,2,Semi-Furnished,East,132.67,6931.0
Kochi,Kerala,Kakkanad,Apartment,2700,5,6,1,18,0,Unfurnished,South,140.1,4685.0
Kochi,Kerala,Cheranalloor,Apartment,2350,4,4,1,18,2,Semi-Furnished,East,195.26,7020.0
Kochi,Kerala,Maradu,Independent House,1850,3,3,0,19,10,Unfurnished,West,106.77,6378.0
Kochi,Kerala,Vytila,Builder Floor,1950,4,4,1,20,0,Unfurnished,South,113.94,5719.0
Kochi,Kerala,Aluva,Independent House,3050,6,7,0,17,5,Unfurnished,East,137.19,4674.0
Kochi,Kerala,Vytila,Independent House,2500,5,5,1,11,1,Unfurnished,North-West,169.8,6345.0
Kochi,Kerala,Kakkanad,Independent House,1650,3,3,1,13,5,Semi-Furnished,West,80.47,4739.0
Kochi,Kerala,Vytila,Apartment,1950,4,5,2,2,10,Unfurnished,North-East,127.07,7855.0
Kochi,Kerala,Palakkad Road,Apartment,1400,3,3,1,20,2,Semi-Furnished,North,88.56,5661.0
Kochi,Kerala,Palakkad Road,Villa,2500,4,4,1,1,5,Unfurnished,East,144.83,6377.0
Kochi,Kerala,Kakkanad,Apartment,3050,6,6,2,17,10,Semi-Furnished,West,192.14,6662.0
Kochi,Kerala,Cheranalloor,Apartment,2100,4,4,2,17,2,Unfurnished,East,159.43,7399.0
Kochi,Kerala,Aluva,Independent House,4250,6,6,1,4,5,Fully Furnished,East,343.2,7240.0
Kochi,Kerala,Palakkad Road,Villa,2000,4,4,3,0,15,Semi-Furnished,North,89.55,5299.0
Kochi,Kerala,Kakkanad,Apartment,1200,2,3,2,8,5,Unfurnished,East,52.79,4618.0
Kochi,Kerala,Cheranalloor,Apartment,1450,3,4,2,19,5,Unfurnished,West,78.98,5770.0
Kochi,Kerala,Vytila,Apartment,2450,4,4,1,17,5,Unfurnished,North,169.86,6836.0
Kochi,Kerala,Cheranalloor,Apartment,1350,2,2,3,21,0,Fully Furnished,East,120.34,6939.0
Kochi,Kerala,Aluva,Apartment,1150,2,2,2,16,2,Unfurnished,West,71.38,6035.0
Kochi,Kerala,Thrippunithura,Apartment,1850,3,3,2,2,1,Semi-Furnished,East,122.62,6166.0
Kochi,Kerala,Edapally,Independent House,2750,5,5,1,19,15,Unfurnished,East,149.18,6622.0
Kochi,Kerala,Edapally,Villa,3950,3,4,1,24,10,Unfurnished,North-East,215.68,6337.0
Kochi,Kerala,Cheranalloor,Builder Floor,1850,3,4,1,22,0,Semi-Furnished,North-East,149.61,7021.0
Kochi,Kerala,Palakkad Road,Apartment,2450,4,4,2,15,0,Semi-Furnished,East,183.68,7134.0
Kochi,Kerala,Aluva,Builder Floor,1600,3,4,1,15,5,Fully Furnished,East,91.08,5347.0
Kochi,Kerala,Thrippunithura,Apartment,1600,3,3,1,0,15,Unfurnished,North,61.41,5034.0
Kochi,Kerala,Aluva,Apartment,2800,5,5,0,17,1,Semi-Furnished,North-West,154.02,4892.0
Kochi,Kerala,Thrippunithura,Apartment,2750,5,5,1,24,20,Unfurnished,West,96.53,5142.0
Kochi,Kerala,Vytila,Builder Floor,1150,2,2,1,3,10,Unfurnished,North,44.8,4602.0
Kochi,Kerala,Vytila,Apartment,2450,4,4,0,2,5,Unfurnished,North,122.19,5408.0
Kochi,Kerala,Edapally,Apartment,2250,4,4,1,6,15,Unfurnished,South,87.93,5012.0
Kochi,Kerala,Vytila,Apartment,1800,3,3,3,19,0,Unfurnished,North,116.66,5660.0
Kochi,Kerala,Maradu,Apartment,2000,4,4,2,18,2,Semi-Furnished,West,90.47,4302.0
Kochi,Kerala,Palakkad Road,Independent House,3550,6,6,2,12,1,Fully Furnished,North-West,295.71,7011.0
Kochi,Kerala,Cheranalloor,Studio,450,1,1,1,18,0,Unfurnished,North,21.72,5008.0
Kochi,Kerala,Vytila,Apartment,2500,5,5,1,0,1,Fully Furnished,North,208.47,7592.0
Kochi,Kerala,Maradu,Apartment,1900,3,4,2,21,1,Unfurnished,East,86.67,4494.0
Kochi,Kerala,Kakkanad,Apartment,1550,3,3,1,15,0,Unfurnished,West,82.72,5091.0
Kochi,Kerala,Cheranalloor,Villa,3800,4,4,2,5,2,Fully Furnished,East,249.39,5428.0
Kochi,Kerala,Vytila,Apartment,1150,2,2,1,22,0,Semi-Furnished,West,63.62,4647.0
Kochi,Kerala,Cheranalloor,Apartment,1300,2,3,1,20,0,Semi-Furnished,East,82.76,5472.0
Kochi,Kerala,Palakkad Road,Villa,2600,3,3,1,8,5,Semi-Furnished,West,139.2,4984.0
Kochi,Kerala,Thrippunithura,Apartment,3250,6,6,1,6,1,Semi-Furnished,East,242.47,6756.0
Kochi,Kerala,Kakkanad,Apartment,2250,4,4,1,16,10,Fully Furnished,East,131.2,5599.0
Kochi,Kerala,Aluva,Apartment,1650,3,4,1,15,5,Unfurnished,West,97.78,5953.0
Kochi,Kerala,Cheranalloor,Apartment,1550,3,3,3,6,0,Unfurnished,North-West,92.23,5867.0
Kochi,Kerala,Aluva,Apartment,2150,4,4,1,11,5,Unfurnished,South,89.73,4708.0
Kochi,Kerala,Edapally,Independent House,2650,5,6,1,20,10,Unfurnished,North-West,179.73,7079.0
Kochi,Kerala,Palakkad Road,Apartment,2600,5,5,2,22,1,Unfurnished,South,127.73,4559.0
Kochi,Kerala,Edapally,Independent House,4100,6,6,2,18,5,Fully Furnished,South,269.85,5574.0
Kochi,Kerala,Vytila,Independent House,1650,3,3,3,5,15,Fully Furnished,North-East,91.04,5964.0
Kochi,Kerala,Kakkanad,Villa,2200,5,6,1,6,2,Unfurnished,North-West,101.09,4309.0
Kochi,Kerala,Maradu,Apartment,2650,5,5,3,12,0,Semi-Furnished,North-West,142.11,4769.0
Kochi,Kerala,Palakkad Road,Apartment,1800,3,4,2,10,2,Semi-Furnished,North,104.83,5964.0
Kochi,Kerala,Thrissur Road,Studio,400,1,2,3,23,1,Unfurnished,South,26.78,6613.0
Kochi,Kerala,Thrissur Road,Independent House,1900,3,4,2,16,0,Unfurnished,East,141.95,7060.0
Kochi,Kerala,Kakkanad,Apartment,2150,4,4,2,23,0,Semi-Furnished,East,108.74,4497.0
Kochi,Kerala,Thrippunithura,Independent House,1800,3,3,2,2,0,Semi-Furnished,West,115.67,6221.0
Kochi,Kerala,Thrippunithura,Independent House,3150,6,6,2,17,2,Fully Furnished,East,198.39,4972.0
Kochi,Kerala,Aluva,Studio,450,1,1,2,2,2,Fully Furnished,East,23.22,4741.0
Kochi,Kerala,Cheranalloor,Villa,2550,3,3,1,18,0,Unfurnished,North-West,153.31,5574.0
Kochi,Kerala,Edapally,Independent House,2500,5,5,0,3,10,Unfurnished,North,118.05,6162.0
Kochi,Kerala,Thrissur Road,Villa,5300,5,6,1,23,0,Semi-Furnished,East,328.04,5544.0
Kochi,Kerala,Maradu,Apartment,1700,3,3,1,21,5,Fully Furnished,North-West,145.98,7035.0
Kochi,Kerala,Palakkad Road,Apartment,1250,2,2,1,21,15,Fully Furnished,South,87.23,7289.0
Kochi,Kerala,Thrissur Road,Independent House,2150,4,5,3,11,15,Fully Furnished,East,156.86,7547.0
Kochi,Kerala,Vytila,Apartment,2250,4,5,0,4,0,Semi-Furnished,East,179.03,6793.0
Kochi,Kerala,Aluva,Independent House,3050,6,7,2,17,5,Unfurnished,North-West,146.7,4805.0
Kochi,Kerala,Vytila,Apartment,1350,2,2,1,9,1,Unfurnished,East,94.27,7265.0
Kochi,Kerala,Maradu,Villa,5250,5,5,1,10,1,Unfurnished,North,357.28,6539.0
Kochi,Kerala,Kakkanad,Builder Floor,2400,4,5,3,23,0,Semi-Furnished,East,131.46,4778.0
Kochi,Kerala,Edapally,Independent House,3000,5,5,1,18,0,Semi-Furnished,East,211.42,6193.0
Kochi,Kerala,Vytila,Villa,3300,3,3,1,8,5,Unfurnished,North,184.98,6153.0
Kochi,Kerala,Thrissur Road,Apartment,2450,4,5,1,19,5,Semi-Furnished,East,194.03,7151.0
Kochi,Kerala,Vytila,Apartment,3400,6,6,1,1,15,Semi-Furnished,North,178.13,6294.0
Kochi,Kerala,Kakkanad,Apartment,1150,2,3,1,15,10,Unfurnished,East,55.92,5452.0
Kochi,Kerala,Maradu,Builder Floor,1100,2,2,3,13,0,Semi-Furnished,South,43.79,3703.0
Kochi,Kerala,Palakkad Road,Apartment,2400,4,4,1,13,5,Semi-Furnished,North,156.86,5814.0
Kochi,Kerala,Vytila,Apartment,1800,3,4,1,2,2,Fully Furnished,North-East,167.43,7672.0
Kochi,Kerala,Vytila,Villa,3650,4,5,2,6,2,Semi-Furnished,North-East,276.35,7069.0
Kochi,Kerala,Cheranalloor,Independent House,2850,5,6,3,17,10,Semi-Furnished,East,159.93,5292.0
Kochi,Kerala,Vytila,Apartment,1250,2,2,1,18,0,Semi-Furnished,North,107.54,7735.0
Kochi,Kerala,Thrissur Road,Villa,2650,4,5,0,24,2,Semi-Furnished,West,177.48,6717.0
Kochi,Kerala,Cheranalloor,Apartment,2100,4,4,1,4,2,Unfurnished,North,108.9,5355.0
Kochi,Kerala,Vytila,Apartment,2150,4,4,1,15,0,Semi-Furnished,East,176.23,7068.0
Kochi,Kerala,Thrippunithura,Apartment,1450,3,3,2,14,10,Fully Furnished,East,73.44,4749.0
Kochi,Kerala,Cheranalloor,Apartment,1750,3,4,1,4,10,Semi-Furnished,West,85.57,5147.0
Kochi,Kerala,Thrippunithura,Apartment,1350,2,3,1,19,10,Unfurnished,North,64.0,5419.0
Kochi,Kerala,Maradu,Studio,550,1,1,2,23,20,Fully Furnished,North-East,29.01,6062.0
Kochi,Kerala,Vytila,Apartment,1950,4,5,2,3,0,Unfurnished,East,109.55,6078.0
Kochi,Kerala,Cheranalloor,Apartment,2900,5,5,0,14,20,Semi-Furnished,North-East,137.54,5816.0
Kochi,Kerala,Thrissur Road,Villa,2800,4,4,1,24,15,Semi-Furnished,East,124.65,4991.0
Kochi,Kerala,Thrippunithura,Builder Floor,2850,5,6,1,13,1,Semi-Furnished,North,204.05,6684.0
Kochi,Kerala,Edapally,Apartment,1900,3,3,2,11,15,Unfurnished,North,70.28,4519.0
Kochi,Kerala,Palakkad Road,Apartment,3250,6,6,2,12,0,Unfurnished,North,218.92,6597.0
Kochi,Kerala,Cheranalloor,Apartment,2400,4,4,1,18,1,Unfurnished,North,128.73,5397.0
Kochi,Kerala,Edapally,Apartment,2100,4,5,1,11,1,Fully Furnished,East,180.0,6853.0
Kochi,Kerala,Cheranalloor,Studio,600,1,1,2,9,20,Semi-Furnished,East,18.98,4022.0
Kochi,Kerala,Maradu,Apartment,2350,4,5,1,15,10,Fully Furnished,North-East,105.85,4217.0
Kochi,Kerala,Palakkad Road,Apartment,3200,6,7,1,5,0,Semi-Furnished,West,201.72,5635.0
Kochi,Kerala,Aluva,Apartment,2300,4,4,2,1,1,Semi-Furnished,North-East,105.33,4121.0
Kochi,Kerala,Vytila,Builder Floor,2050,4,4,1,4,0,Semi-Furnished,North,163.19,6908.0
Kochi,Kerala,Kakkanad,Apartment,2750,5,5,3,9,15,Fully Furnished,North-East,121.07,4734.0
Kochi,Kerala,Aluva,Independent House,2050,4,5,2,21,0,Fully Furnished,North-East,130.33,5342.0
Kochi,Kerala,Thrippunithura,Apartment,2650,5,5,1,22,0,Semi-Furnished,East,222.59,7175.0
Kochi,Kerala,Thrissur Road,Studio,600,1,1,2,22,0,Semi-Furnished,East,50.22,7220.0
Kochi,Kerala,Aluva,Independent House,2900,5,6,2,24,0,Unfurnished,North-East,177.07,5940.0
Kochi,Kerala,Edapally,Independent House,4150,6,7,2,11,0,Semi-Furnished,East,263.08,5491.0
Kochi,Kerala,Cheranalloor,Villa,3450,3,3,2,21,1,Unfurnished,North,185.95,5448.0
Kochi,Kerala,Vytila,Builder Floor,1900,3,3,3,6,5,Semi-Furnished,North-East,156.9,8159.0
Kochi,Kerala,Cheranalloor,Villa,3400,4,4,1,19,0,Fully Furnished,South,252.05,6163.0
Kochi,Kerala,Thrissur Road,Independent House,3050,6,6,2,4,5,Semi-Furnished,South,184.68,6097.0
Kochi,Kerala,Cheranalloor,Builder Floor,1900,3,3,0,2,2,Unfurnished,East,113.9,6214.0
Kochi,Kerala,Edapally,Apartment,1450,3,3,1,13,10,Fully Furnished,North,80.72,5581.0
Kochi,Kerala,Aluva,Apartment,1600,3,4,1,15,1,Semi-Furnished,East,122.61,6751.0
Kochi,Kerala,Aluva,Villa,2950,3,4,1,14,0,Unfurnished,East,194.61,6443.0
Kochi,Kerala,Edapally,Builder Floor,1700,3,3,2,15,0,Unfurnished,North,115.9,6327.0
Kochi,Kerala,Maradu,Villa,2350,5,5,1,23,0,Unfurnished,South,136.54,5291.0
Kochi,Kerala,Kakkanad,Apartment,1700,3,3,1,19,0,Semi-Furnished,East,78.7,4168.0
Kochi,Kerala,Palakkad Road,Villa,5300,3,3,2,1,1,Semi-Furnished,East,281.93,4902.0
Kochi,Kerala,Thrippunithura,Studio,600,1,1,3,5,0,Semi-Furnished,West,35.05,5317.0
Kochi,Kerala,Cheranalloor,Apartment,1600,3,3,0,1,0,Fully Furnished,East,109.21,5896.0
Kochi,Kerala,Vytila,Apartment,1600,3,4,1,22,5,Semi-Furnished,East,111.37,7045.0
Kochi,Kerala,Maradu,Independent House,2400,4,5,1,13,5,Unfurnished,East,85.87,3764.0
Kochi,Kerala,Thrippunithura,Builder Floor,1600,3,3,1,1,0,Semi-Furnished,East,96.4,5866.0
Kochi,Kerala,Kakkanad,Villa,3050,3,3,2,5,5,Fully Furnished,East,158.72,4790.0
Kochi,Kerala,Maradu,Independent House,2650,5,6,1,7,1,Semi-Furnished,East,146.62,5156.0
Kochi,Kerala,Cheranalloor,Apartment,3500,6,7,2,4,15,Fully Furnished,North-West,198.18,6030.0
Kochi,Kerala,Palakkad Road,Builder Floor,1700,3,4,1,16,0,Semi-Furnished,South,128.65,6480.0
Kochi,Kerala,Aluva,Studio,250,1,2,3,21,5,Fully Furnished,North,10.23,3500.0
Kochi,Kerala,Thrippunithura,Apartment,1900,3,3,1,12,5,Semi-Furnished,East,152.96,7225.0
Kochi,Kerala,Vytila,Villa,2150,3,3,1,23,5,Semi-Furnished,East,163.58,6729.0
Kochi,Kerala,Thrippunithura,Independent House,2250,4,5,2,8,1,Semi-Furnished,East,182.09,7398.0
Kochi,Kerala,Kakkanad,Independent House,1950,4,4,2,10,0,Fully Furnished,North,91.58,3803.0
Kochi,Kerala,Aluva,Apartment,1450,3,3,2,3,15,Unfurnished,North-East,55.97,4710.0
Kochi,Kerala,Kakkanad,Apartment,1450,3,3,1,1,2,Semi-Furnished,East,79.5,5705.0
Kochi,Kerala,Thrippunithura,Apartment,1400,3,3,2,15,0,Semi-Furnished,North-West,85.66,5295.0
Kochi,Kerala,Edapally,Apartment,1800,3,3,1,11,15,Unfurnished,North,97.95,6887.0
Kochi,Kerala,Cheranalloor,Apartment,1800,3,3,1,16,0,Semi-Furnished,West,150.7,7596.0
Kochi,Kerala,Thrippunithura,Apartment,1100,2,2,2,11,0,Unfurnished,East,56.63,4995.0
Kochi,Kerala,Vytila,Apartment,1650,3,3,1,17,0,Semi-Furnished,South,143.53,7929.0
Kochi,Kerala,Kakkanad,Apartment,2500,5,5,1,3,0,Unfurnished,West,146.57,5590.0
Kochi,Kerala,Vytila,Apartment,1550,3,4,0,2,0,Semi-Furnished,East,106.25,6403.0
Kochi,Kerala,Edapally,Apartment,1900,3,4,2,24,2,Unfurnished,West,103.5,5396.0
Kochi,Kerala,Thrippunithura,Apartment,2150,4,5,2,17,20,Semi-Furnished,North-East,112.3,6377.0
Kochi,Kerala,Vytila,Apartment,1600,3,3,1,4,10,Semi-Furnished,North-East,98.17,6567.0
Kochi,Kerala,Thrippunithura,Apartment,1700,3,3,0,16,5,Unfurnished,North,93.67,5692.0
Kochi,Kerala,Cheranalloor,Apartment,1650,3,4,0,19,20,Fully Furnished,West,62.56,4638.0
Kochi,Kerala,Maradu,Builder Floor,1600,3,3,2,10,1,Unfurnished,North,71.15,4322.0
Kochi,Kerala,Thrissur Road,Apartment,2750,5,5,2,22,1,Fully Furnished,South,239.33,7005.0
Kochi,Kerala,Aluva,Independent House,2050,4,4,3,14,15,Fully Furnished,North-East,116.77,5769.0
Kochi,Kerala,Kakkanad,Builder Floor,1300,2,2,1,22,1,Fully Furnished,East,72.05,4513.0
Kochi,Kerala,Thrissur Road,Studio,450,1,1,2,4,0,Fully Furnished,East,37.32,7202.0
Kochi,Kerala,Thrippunithura,Apartment,2050,4,4,3,20,2,Semi-Furnished,South,158.86,7145.0
Kochi,Kerala,Aluva,Apartment,2800,5,5,1,15,5,Semi-Furnished,South,169.31,5487.0
Kochi,Kerala,Aluva,Villa,3000,5,5,3,9,5,Semi-Furnished,East,133.47,4534.0
Kochi,Kerala,Aluva,Independent House,4450,6,6,2,24,0,Unfurnished,West,232.57,4879.0
Kochi,Kerala,Kakkanad,Apartment,3200,6,7,1,13,1,Unfurnished,East,209.06,6084.0
Kochi,Kerala,Vytila,Apartment,1650,3,3,1,14,0,Semi-Furnished,North,104.45,5790.0
Kochi,Kerala,Vytila,Apartment,2100,4,5,1,2,15,Fully Furnished,South,129.03,6457.0
Kochi,Kerala,Edapally,Villa,3550,5,5,2,24,10,Unfurnished,East,204.0,6467.0
Kochi,Kerala,Maradu,Villa,6000,3,3,0,17,5,Unfurnished,North,331.02,5512.0
Kochi,Kerala,Aluva,Studio,400,1,1,1,11,1,Semi-Furnished,North,18.51,4283.0
Kochi,Kerala,Cheranalloor,Apartment,2500,5,6,1,12,1,Semi-Furnished,North,172.86,6089.0
Kochi,Kerala,Vytila,Apartment,1400,3,3,1,0,20,Unfurnished,North,58.29,6545.0
Kochi,Kerala,Palakkad Road,Villa,3350,4,4,2,7,15,Semi-Furnished,North-West,148.21,5124.0
Kochi,Kerala,Aluva,Apartment,1550,3,4,3,21,20,Semi-Furnished,North-West,71.11,5460.0
Kochi,Kerala,Maradu,Builder Floor,1200,2,2,2,14,0,Unfurnished,East,80.91,6272.0
Kochi,Kerala,Vytila,Apartment,2550,5,5,2,12,5,Fully Furnished,North,202.66,7103.0
Kochi,Kerala,Aluva,Independent House,2950,5,5,1,11,0,Fully Furnished,East,151.44,4492.0
Kochi,Kerala,Kakkanad,Apartment,3250,6,6,1,11,1,Fully Furnished,East,203.57,5415.0
Kochi,Kerala,Edapally,Apartment,2800,5,5,1,16,10,Semi-Furnished,North-West,159.29,6491.0
Kochi,Kerala,Vytila,Builder Floor,2200,4,5,3,15,15,Unfurnished,East,137.65,8027.0
Kochi,Kerala,Kakkanad,Builder Floor,2150,4,5,2,21,10,Fully Furnished,East,118.4,5123.0
Kochi,Kerala,Edapally,Independent House,3950,6,7,1,16,10,Unfurnished,South,186.66,5102.0
Kochi,Kerala,Thrissur Road,Independent House,2300,4,5,1,4,1,Fully Furnished,South,205.14,7124.0
Kochi,Kerala,Thrippunithura,Independent House,2150,4,5,1,22,0,Semi-Furnished,East,112.62,4821.0
Kochi,Kerala,Edapally,Villa,6000,4,4,1,8,0,Unfurnished,North-East,317.67,5283.0
Kochi,Kerala,Cheranalloor,Builder Floor,2350,4,4,1,17,1,Unfurnished,North,155.5,6145.0
Kochi,Kerala,Thrissur Road,Apartment,1400,3,3,0,2,0,Semi-Furnished,East,103.8,7185.0
Kochi,Kerala,Edapally,Independent House,2150,4,4,1,24,2,Unfurnished,East,106.37,4762.0
Kochi,Kerala,Vytila,Independent House,2450,4,4,0,14,15,Unfurnished,North,184.55,8976.0
Kochi,Kerala,Palakkad Road,Apartment,1450,3,3,1,4,2,Fully Furnished,North-East,130.43,7745.0
Kochi,Kerala,Vytila,Apartment,3500,6,6,0,10,5,Unfurnished,East,228.65,7246.0
Kochi,Kerala,Cheranalloor,Apartment,1550,3,4,2,13,0,Semi-Furnished,North,110.67,6356.0
Kochi,Kerala,Thrippunithura,Apartment,2000,4,4,3,10,1,Fully Furnished,North,174.48,6764.0
Kochi,Kerala,Vytila,Apartment,1750,3,3,1,19,1,Unfurnished,North-West,88.37,5044.0
Kochi,Kerala,Vytila,Apartment,1650,3,3,1,12,5,Unfurnished,East,121.03,7318.0
Kochi,Kerala,Edapally,Builder Floor,2450,4,4,2,0,0,Fully Furnished,North,161.12,5800.0
Kochi,Kerala,Thrippunithura,Apartment,1500,3,3,2,13,5,Fully Furnished,North-West,102.57,5958.0
Kochi,Kerala,Cheranalloor,Apartment,3500,6,6,1,18,1,Unfurnished,East,228.46,6071.0
Kochi,Kerala,Thrippunithura,Studio,400,1,1,3,8,0,Fully Furnished,North-West,27.81,5788.0
Kochi,Kerala,Thrippunithura,Apartment,3500,6,6,2,20,0,Unfurnished,West,208.7,5816.0
Kochi,Kerala,Edapally,Villa,4300,5,5,3,0,0,Fully Furnished,West,400.46,7233.0
Kochi,Kerala,Vytila,Builder Floor,1450,3,3,3,3,5,Unfurnished,North,97.54,7135.0
Kochi,Kerala,Aluva,Apartment,1750,3,3,3,7,5,Semi-Furnished,North-East,69.01,4013.0
Kochi,Kerala,Cheranalloor,Apartment,2400,4,4,3,13,1,Semi-Furnished,East,129.77,5200.0
Kochi,Kerala,Thrippunithura,Apartment,2600,5,5,1,16,15,Fully Furnished,North-West,130.25,5471.0
Kochi,Kerala,Cheranalloor,Apartment,1450,3,4,2,12,1,Semi-Furnished,West,78.95,5175.0
Kochi,Kerala,Palakkad Road,Apartment,3500,6,6,1,1,0,Unfurnished,South,253.69,7227.0
Kochi,Kerala,Maradu,Apartment,2800,5,6,2,10,10,Semi-Furnished,North,111.99,4132.0
Kochi,Kerala,Edapally,Apartment,1150,2,2,2,4,2,Unfurnished,North-East,70.85,6191.0
Kochi,Kerala,Kakkanad,Villa,4800,3,3,1,0,20,Semi-Furnished,North,202.24,5294.0
Kochi,Kerala,Vytila,Independent House,3800,6,6,0,13,10,Semi-Furnished,East,283.14,7814.0
Kochi,Kerala,Aluva,Builder Floor,3000,5,6,1,12,10,Semi-Furnished,North-East,177.52,6502.0
Kochi,Kerala,Thrissur Road,Apartment,2300,4,4,1,3,5,Fully Furnished,North-West,143.15,5671.0
Kochi,Kerala,Thrippunithura,Apartment,1550,3,4,1,10,10,Unfurnished,North,60.64,4649.0
Kochi,Kerala,Cheranalloor,Independent House,2050,4,5,1,19,0,Fully Furnished,North-East,175.53,7100.0
Kochi,Kerala,Edapally,Villa,2550,4,4,1,15,0,Unfurnished,North-East,165.65,6068.0
Kochi,Kerala,Thrippunithura,Studio,300,1,1,3,24,1,Unfurnished,North-East,17.9,5804.0
Kochi,Kerala,Thrippunithura,Apartment,1950,4,5,0,6,1,Fully Furnished,North-East,139.9,5973.0
Kochi,Kerala,Kakkanad,Apartment,2250,4,4,2,22,0,Unfurnished,East,135.05,5817.0
Kochi,Kerala,Thrippunithura,Studio,550,1,1,1,4,0,Unfurnished,North,33.6,6115.0
Kochi,Kerala,Kakkanad,Apartment,1950,4,4,1,0,0,Semi-Furnished,North-East,104.31,4581.0
Kochi,Kerala,Palakkad Road,Villa,3500,5,5,1,6,1,Unfurnished,North-East,237.41,6818.0
Kochi,Kerala,Maradu,Villa,3100,5,5,2,20,2,Unfurnished,East,125.6,3774.0
Kochi,Kerala,Kakkanad,Apartment,3000,5,6,2,1,2,Unfurnished,West,156.08,5301.0
Kochi,Kerala,Edapally,Villa,2350,5,5,2,23,2,Fully Furnished,East,165.89,6013.0
Kochi,Kerala,Cheranalloor,Apartment,2550,5,5,1,5,1,Unfurnished,West,170.72,6332.0
Kochi,Kerala,Thrissur Road,Apartment,1950,4,4,1,7,15,Semi-Furnished,North,139.5,8330.0
Kochi,Kerala,Thrissur Road,Villa,2550,4,4,1,8,10,Unfurnished,North-East,173.63,7392.0
Kochi,Kerala,Cheranalloor,Builder Floor,1850,3,3,3,11,0,Unfurnished,East,98.32,5919.0
Kochi,Kerala,Thrippunithura,Apartment,1500,3,4,1,12,1,Fully Furnished,West,96.51,5134.0
Kochi,Kerala,Edapally,Independent House,3500,6,6,1,2,15,Fully Furnished,South,191.88,5967.0
Kochi,Kerala,Kakkanad,Studio,400,1,2,2,14,5,Semi-Furnished,North-West,22.66,5763.0
Kochi,Kerala,Edapally,Apartment,1200,2,2,1,13,1,Unfurnished,West,83.05,6585.0
